respondent_id,response_text,human_code_label,human_code,notes,llm_code_label,confidence,llm_code,gender,gender_label,race,race_label,marital_status,marital_status_label,income,income_label,education,education_label,occupation_status,occupation_status_label,age,party_id,party_id_label
228220,Fixing the Border.,,,,Immigration,High,6,1,man,1,"white, non-hispanic",2,widowed,5,"$100,000-$249,999",4,bachelor's degree,5,retired,74,7,strong repbulican
228226,Economy,Economy,1,,Economy,High,1,-1,inapplicable,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",3,some college,-1,inapplicable,19,7,strong repbulican
228303,"The cost of living has to be reduced every year, and return the bad immigrates",,,,Economy,High,1,1,man,1,"white, non-hispanic",2,widowed,3,"$30,000-$59,999",4,bachelor's degree,5,retired,80,7,strong repbulican
228309,"inflation , border crisis, apathy ",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,77,7,strong repbulican
228339,border security,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,6,permanently disabled,80,7,strong repbulican
228351,"economy, border and defense",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,6,"$250,000 or more",4,bachelor's degree,1,working now,69,6,not very strong republican
228363,Econy,,,,Unclear,High,10,-1,inapplicable,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",3,some college,-1,inapplicable,80,6,not very strong republican
228387,Inflation,,,,Unclear,Low,10,-1,inapplicable,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",3,some college,-1,inapplicable,-2,5,independent republican
228410,Greed,,,,Unclear,Low,10,-1,inapplicable,3,hispanic,4,separated,2,"$10,000-$29,999",3,some college,-1,inapplicable,35,3,independent democrat
228451,"economy , it's in the toilet.",,,,Economy,High,1,-9,refused,-9,refused,5,never married,-9,refused,-9,refused,1,working now,-2,3,independent democrat
228545,"economy, prices are high and incomes are stagnet.",,,,Economy,High,1,1,man,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",3,some college,1,working now,68,7,strong repbulican
228622,everything is a problem ,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,1,working now,34,7,strong repbulican
228627,decay of manufacturing jobs,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",4,bachelor's degree,1,working now,51,5,independent republican
228797,dividedness between citizens,Social Issues,4,division,Social Issues,High,4,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",3,some college,1,working now,27,6,not very strong republican
228821,The Price of everything is to high,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,1,"under $9,999",2,high school,1,working now,40,4,independent
228827,spending money where it's not needed ,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",3,some college,1,working now,39,7,strong repbulican
228880,I don't know,,,,Unclear,Low,10,2,woman,3,hispanic,3,divorced,3,"$30,000-$59,999",3,some college,1,working now,43,5,independent republican
228939,homeless,,,,Unclear,Low,10,-1,inapplicable,2,"black, non-hispanic",5,never married,1,"under $9,999",2,high school,-1,inapplicable,53,4,independent
228944,"The National Literacy Institute reports the literacy of the majority of Americans is between the 5th & 6th grades.  Republicans consistently vote against public education & public health.  Am. elected a convicted criminal as President and a man who meets Am. Psychiatric Assn. Diagnostic Criteria for both Antisocial and Narcissistic Personality Disorders.  Right wing media has been very successful in their business model of fomenting anger/resentment by mis. and disinformation.  The tipping point was when the Republican Party reached their goal of Alternative Facts.""  Social Media has also been poisonous in regard to ""fact-checking.""  American is moving toward right-wing oligarchy.  Working class people are voting against their own interests.  Democracy is at a dangerous tipping point.  """,,,,Politics/Democracy,High,3,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,5,retired,73,3,independent democrat
228962,"inflation, spending, weakening of world strength ",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,38,7,strong repbulican
228980,"economy, immigration, nuclear war",,,,Economy,High,1,2,woman,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",4,bachelor's degree,5,retired,64,6,not very strong republican
228991,"the economy, the inflation due to corporate greed. illegal immigration, its a broke system but the optics do not look good when illegals are receiving money, lodging, phones, etcâ€¦ while there are homeless, vets, people barely making itâ€¦. now don't get me wrong I'm sure a lot of people are living beyond their means and not making frugal choices.  Pushing the LGTBQ+ agenda ",,,,Economy,High,1,2,woman,6,multiple races,1,married,4,"$60,000-$99,999",5,graduate degree,5,retired,53,2,not very strong democrat
229003,"corruption, money in politics, wage stagnation, housing costs",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",3,some college,1,working now,40,1,strong democrat
229027,"the most important problems to me are inflation causing everything to be more expensive, and loss of values as Americans  and the loss of religious values to this country that help guide us in everyday life ",,,,Economy,High,1,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",2,high school,1,working now,26,7,strong repbulican
229115,"Inflation, Healthcare",,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,1,"under $9,999",3,some college,5,retired,66,6,not very strong republican
229126,To many illegals,,,,Immigration,High,6,1,man,5,native american,1,married,4,"$60,000-$99,999",2,high school,1,working now,42,7,strong repbulican
229138,poverty and racial issues,,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,1,working now,30,4,independent
229144,corporate big business...,Other,9,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",1,less than high school,7,homemaker,54,5,independent republican
229150,equal justice Lawfare No equal justice when the other party does something wrong and they only Try to prosecute a candidate and the other side is doing worse things and not prosecuted for it,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",2,high school,5,retired,70,7,strong repbulican
229156,I don't know how to answer. ,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",3,some college,1,working now,20,7,strong repbulican
229162,seperation division ,,,,Social Issues,Medium,4,2,woman,4,asian,1,married,1,"under $9,999",1,less than high school,1,working now,37,4,independent
229173,cell phones are not baby sitters ,,,,Other,High,9,2,woman,1,"white, non-hispanic",1,married,-9,refused,3,some college,1,working now,32,5,independent republican
229185,economy! everything costs too much and it's making worki,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",3,some college,1,working now,54,7,strong repbulican
229206,Wasted spending on trash projects,,,,Politics/Democracy,High,3,-1,inapplicable,1,"white, non-hispanic",5,never married,4,"$60,000-$99,999",4,bachelor's degree,-1,inapplicable,77,3,independent democrat
229218,Donald Trump,,,,Unclear,Low,10,-1,inapplicable,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",1,less than high school,-1,inapplicable,77,1,strong democrat
229230,Eroding democracy ,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,-9,refused,5,graduate degree,1,working now,-2,4,independent
229248,abortion  should be banned .,,,,Healthcare,High,2,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,6,permanently disabled,66,7,strong repbulican
229259,maga idiots no,,,,Unclear,Low,10,2,woman,6,multiple races,1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,73,1,strong democrat
229289,"economy, high prices on everything",,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,1,working now,54,7,strong repbulican
229301,inflation and medical,,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",4,bachelor's degree,1,working now,41,7,strong repbulican
229313,"Financial hardship, poverty, government handouts for those who choose not to work, denied disability for those who cannot work",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",4,bachelor's degree,1,working now,-2,7,strong repbulican
229319,National debt will eventually cripple our economy. The current rate of spending is unsustainable. ,,,,Economy,High,1,1,man,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,56,5,independent republican
229348,"immigration, economy, child trafficking",,,,Unclear,Low,10,1,man,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,1,working now,29,7,strong repbulican
229366,Illegal Immigrants,,,,Unclear,Low,10,-1,inapplicable,1,"white, non-hispanic",1,married,4,"$60,000-$99,999",3,some college,-1,inapplicable,70,7,strong repbulican
229378,I think the most important problem is the school shootings. Children shouldn't fear for their safety at school,,,,Crime,High,5,2,woman,1,"white, non-hispanic",5,never married,1,"under $9,999",1,less than high school,1,working now,18,7,strong repbulican
229396,Our border and economy.  The border imposes security issues and also is causing economic strains on having allowing provisions to illegal immigrants.  The economy is causing everyday citizens to have to struggle to make ends meet.,,,,Immigration,High,6,2,woman,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",3,some college,1,working now,61,7,strong repbulican
229417,trustworthy ,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",5,never married,1,"under $9,999",2,high school,4,unemployed,29,7,strong repbulican
229446,"healthcare. inflated cost, poor coverage. ",,,,Healthcare,High,2,2,woman,1,"white, non-hispanic",1,married,5,"$100,000-$249,999",5,graduate degree,1,working now,33,5,independent republican
229452,"Racism, The people wanting to get rid of Hispanics in general.",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",2,high school,7,homemaker,39,1,strong democrat
229488,putting the American people first,,,,Unclear,Low,10,2,woman,2,"black, non-hispanic",1,married,1,"under $9,999",2,high school,7,homemaker,21,6,not very strong republican
229493,immigrants and housing ,,,,Immigration,Medium,6,2,woman,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",3,some college,1,working now,-2,7,strong repbulican
229570,"Racism, LGBTQ community, minimum wage, women's rights",,,,Social Issues,High,4,2,woman,2,"black, non-hispanic",5,never married,1,"under $9,999",4,bachelor's degree,1,working now,26,3,independent democrat
229582,Division and hate,,,,Unclear,Low,10,-1,inapplicable,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",3,some college,-1,inapplicable,74,1,strong democrat
229606,"The economy has to be the most glaring concern. people are struggling in so many areas financially. Housing , groceries, gas , essentials. Everything has gone up and salaries/ wages haven't. There are many other causes that are worthy of attention, but if people aren't able to cover their basic survival, those other issues have to be put to the side until that is fixed.",,,,Unclear,Low,10,2,woman,1,"white, non-hispanic",3,divorced,2,"$10,000-$29,999",3,some college,1,working now,50,6,not very strong republican
229618,cost of living with big corps setting prices up up up,Economy,1,,Unclear,Low,10,-9,refused,1,"white, non-hispanic",3,divorced,-9,refused,-2,insufficient information,6,permanently disabled,79,4,independent
229701,government in control ,,,,Politics/Democracy,High,3,1,man,1,"white, non-hispanic",1,married,1,"under $9,999",3,some college,6,permanently disabled,-2,4,independent
229724,low I.Q and misinformation ,,,,Unclear,Low,10,1,man,1,"white, non-hispanic",5,never married,3,"$30,000-$59,999",2,high school,1,working now,22,5,independent republican
229736,racism ,,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",1,married,2,"$10,000-$29,999",2,high school,1,working now,26,6,not very strong republican
229754,"inflation, unable to afford to live ",,,,Economy,High,1,2,woman,1,"white, non-hispanic",5,never married,1,"under $9,999",1,less than high school,4,unemployed,29,4,independent
229771,Inflation is to high,,,,Economy,High,1,1,man,1,"white, non-hispanic",3,divorced,6,"$250,000 or more",3,some college,1,working now,52,3,independent democrat
229788, national debt ,,,,Economy,High,1,2,woman,1,"white, non-hispanic",1,married,3,"$30,000-$59,999",2,high school,1,working now,30,6,not very strong republican
229794,people depending too much on the system to take care of them. Lazy people that don't want to make an honest living. ,,,,Social Issues,High,4,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",4,bachelor's degree,1,working now,59,7,strong repbulican
229812,"border security, inflation, economy, social security ",,,,Immigration,High,6,2,woman,1,"white, non-hispanic",3,divorced,3,"$30,000-$59,999",2,high school,5,retired,78,7,strong repbulican
229817,I feel like we are not together as a nation to much individualism ,,,,Social Issues,High,4,1,man,1,"white, non-hispanic",3,divorced,5,"$100,000-$249,999",5,graduate degree,1,working now,50,6,not very strong republican
229823,Cost of living,,,,Unclear,Low,10,-1,inapplicable,1,"white, non-hispanic",5,never married,2,"$10,000-$29,999",2,high school,-1,inapplicable,38,7,strong repbulican
